userId,date,merchantId,amountEuros,wording,eligibleForOffer,usedOffer
1119,2021-06-15,galeries-lafayette,25,ACHAT CB GL ORLEANS XX.XX.XX CARTE NUMERO XXX,0,0
1120,2021-06-11,galeries-lafayette,18,CARTE XX/XX/XX GL ANNECY X CB*XXXX,0,0
1121,2021-06-14,galeries-lafayette,89,CARTE XXXXX XX/XX GL HAUSSMANN XXXXXXXXXXXXXXXIOPD,0,0
1122,2021-06-10,galeries-lafayette,49.99,GLAFAYETTE.COM,0,0
1048,2021-06-14,galeries-lafayette,21.3,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1123,2021-06-15,galeries-lafayette,22,GL CLERMONT,0,0
1124,2021-06-15,galeries-lafayette,47,CARTE XXXXX XX/XX GL NICE MASSENA,0,0
1125,2021-06-14,galeries-lafayette,50,GLAFAYETTE.COM PARIS,0,0
1126,2021-06-10,galeries-lafayette,28,Cb Gourmet Haussma Fact XXXXXX,0,0
1127,2021-06-15,galeries-lafayette,29.85,Cb Gl Bron Fact XXXXXX,0,0
1128,2021-06-12,galeries-lafayette,79.98,CARTE XX/XX/XX GL BORDEAUX X CB*XXXX,0,0
972,2021-06-14,galeries-lafayette,5.9,paiement par carte XX/XX/XXXX gourmet haussma,0,0
1129,2021-06-10,galeries-lafayette,18,Cb Gl Nantes Fact XXXXXX,0,0
56,2021-06-14,galeries-lafayette,49,CARTE XX/XX/XX GL LYON X CB*XXXX,0,0
1130,2021-06-15,galeries-lafayette,60,Cb Galeries Lafaye Fact XXXXXX,0,0
1131,2021-06-06,galeries-lafayette,39,PAIEMENT PAR CARTE GL BIARRITZ XX/XX,0,0
1060,2021-06-15,galeries-lafayette,12,CARTE XX/XX/XX GL PRADO X CB*XXXX,0,0
1132,2021-06-14,galeries-lafayette,360,PAIEMENT PAR CARTE GL NANTES XX/XX,0,0
641,2021-06-15,galeries-lafayette,221.94,GL SAINT LAURENT SAINTXXXXXXX/,0,0
1133,2021-07-31,galeries-lafayette,154,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,1,1
1134,2021-06-15,galeries-lafayette,15.99,PAIEMENT PSC XXXX AMIENS CEDEX GALERIES LAFAYET CARTE XXXXXXXX,0,0
1135,2021-06-10,galeries-lafayette,108,FACTURE CARTE DU XXXXXX GLAFAYETTE.COM CARTE XXXXXXXXXXXXXXXX FRA XXXXXEUR,0,0
1136,2021-06-15,galeries-lafayette,30.45,PAIEMENT PAR CARTE GL STRASBOURG XX/XX,0,0
1137,2021-06-10,galeries-lafayette,22,CARTE XX/XX/XX GL AVIGNON X CB*XXXX,0,0
419,2021-06-13,galeries-lafayette,3.8,ACHAT CB GOURMET HAUSSM XX.XX.XX CARTE NUMERO XXX,0,0
1138,2021-06-15,galeries-lafayette,180,GL TOULOUSE,1,0
1139,2021-06-15,galeries-lafayette,28.72,XXXXXX CB****XXXX GL TOULOUSE XXTOULOXXXXXXX/,0,0
1140,2021-06-15,galeries-lafayette,30,PAIEMENT PAR CARTE SARL GL ANGERS XX/XX,0,0
1141,2021-06-16,galeries-lafayette,29,CARTE XXXXXXX CB GL HAUSSMANN XX/XX/XX CBLMLE MORGANE SUQUET OPTION SYSTEM'EPARGNE XXX,0,0
1142,2021-06-10,galeries-lafayette,28.8,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXX CARTE NO XXX,0,0
1141,2021-06-16,galeries-lafayette,31,CARTE XXXXXXX CB GL HAUSSMANN XX/XX/XX CBLMLE MORGANE SUQUET OPTION SYSTEM'EPARGNE XXX,0,0
1143,2021-06-15,galeries-lafayette,30,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1144,2021-06-15,galeries-lafayette,108.9,PAIEMENT CB XXXX CAEN GALERIES LAFAYET CARTE XXXXXXXX,0,0
1145,2021-06-15,galeries-lafayette,209,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
1146,2021-06-15,galeries-lafayette,75,PAIEMENT PAR CARTE GL PRADO MARSEXXXXXXX/ XX/XX,0,0
1147,2021-06-14,galeries-lafayette,39,GL METZ PSC METZ,0,0
80,2021-06-15,galeries-lafayette,13.55,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1023,2021-06-15,galeries-lafayette,71.4,CB GL BORDEAUX XX/XX/XX,0,0
1148,2021-06-15,galeries-lafayette,80,PAIEMENT PAR CARTE GL REIMS XX/XX,1,0
1149,2021-07-31,galeries-lafayette,100,Cb Gl Clermont Fact XXXXXX,1,1
1150,2021-06-15,galeries-lafayette,23.6,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
1151,2021-06-15,galeries-lafayette,3.25,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1152,2021-06-16,galeries-lafayette,17.49,Cb Gl Toulouse Fact XXXXXX,0,0
1153,2021-06-15,galeries-lafayette,235,CARTE XX/XX/XX XX GL HAUSSMANN,0,0
1154,2021-06-11,galeries-lafayette,29.95,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
1153,2021-06-15,galeries-lafayette,292.9,CARTE XX/XX/XX XX GL HAUSSMANN,0,0
1155,2021-06-12,galeries-lafayette,11.9,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
1156,2021-06-17,galeries-lafayette,49,GL TOURS TOURS FR,0,0
1157,2021-06-14,galeries-lafayette,69.99,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1158,2021-06-16,galeries-lafayette,32.2,CARTE XXXXX XX/XX GALERIES LAFAYET,0,0
1159,2021-06-14,galeries-lafayette,25,PAIEMENT PAR CARTE GL BRON XX/XX,0,0
1160,2021-06-11,galeries-lafayette,55,PAIEMENT PAR CARTE GL ORLEANS XX/XX,0,0
1161,2021-06-15,galeries-lafayette,40,PAIEMENT PSC XXXX STRASXXXXXXX/ GL STRASBOURG CARTE XXXXXXXX,0,0
1160,2021-06-11,galeries-lafayette,44.9,PAIEMENT PAR CARTE GL ORLEANS XX/XX,0,0
1162,2021-06-12,galeries-lafayette,73,PAIEMENT PAR CARTE GL NICE MASSENA XX/XX,0,0
1163,2021-06-15,galeries-lafayette,60,PAIEMENT PAR CARTE GALERIES LAFAYET BELFORT XX/XX,0,0
78,2021-06-11,galeries-lafayette,10,CB GALERIES LAFAYET XX/XX,0,0
1164,2021-06-16,galeries-lafayette,98.94,XXXXXX CB****XXXX GL BORDEAUX XXBORDEXXXXXXX/,0,0
1165,2021-06-14,galeries-lafayette,75,PAIEMENT PAR CARTE GALERIES LAFAYET PERPIGNAN XX/XX,0,0
1166,2021-06-16,galeries-lafayette,112.14,Cb Galeries Lafaye Fact XXXXXX,0,0
1167,2021-06-16,galeries-lafayette,69.93,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
1168,2021-06-17,galeries-lafayette,17.5,Paiement à Galeries Lafayette,0,0
1169,2021-06-11,galeries-lafayette,254,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
1170,2021-06-16,galeries-lafayette,45.92,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
1171,2021-06-14,galeries-lafayette,20,Cb Gl Haussmann Fact XXXXXX,0,0
1172,2021-06-11,galeries-lafayette,76,PAIEMENT PAR CARTE GL NANTES XX/XX,0,0
800,2021-06-16,galeries-lafayette,11.5,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
1172,2021-06-11,galeries-lafayette,355,PAIEMENT PAR CARTE GL NANTES XX/XX,0,0
800,2021-06-16,galeries-lafayette,61.84,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
1173,2021-06-13,galeries-lafayette,36.9,GOURMET HAUSSMA,0,0
1174,2021-06-16,galeries-lafayette,30,PAIEMENT PAR CARTE GL CARRE SENART LIEUSXXXXX XX/XX,0,0
1175,2021-06-13,galeries-lafayette,115,FACTURE CARTE DU XXXXXX GL HAUSSMANN PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
735,2021-06-15,galeries-lafayette,8.36,FACTURE CARTE DU XXXXXX BIOCOOP GL MARSEILLE CARTE XXXXXXXXXXXXXXXX,0,0
1176,2021-06-14,galeries-lafayette,20,PAIEMENT PAR CARTE GL ROSNY SOUS BO XX/XX,0,0
1177,2021-06-17,galeries-lafayette,80.96,GLAFAYETTE.COM,1,0
1178,2021-06-16,galeries-lafayette,49.95,XXXXXX CB****XXXX GL MONTPELLIERSXXMONTPXXXXXXX/,0,0
404,2021-06-17,galeries-lafayette,70.4,CB GL HAUSSMANN XX/XX/XX,0,0
502,2021-06-16,galeries-lafayette,119.1,GL NICE MASSENA NICE XXXXXXX/,0,0
404,2021-06-17,galeries-lafayette,40,CB GALERIES LAFAYET XX/XX/XX,0,0
1179,2021-06-14,galeries-lafayette,125,CARTE XXXXX XX/XX GLAFAYETTE.COM XXXXXXX COMMERCE ELECTRONIQUE XXXXXXXXXXXXXXXIOPD,1,0
243,2021-06-14,galeries-lafayette,54,Cb Gl Marseille Fact XXXXXX,0,0
1180,2021-06-14,galeries-lafayette,2.99,XXXXXX CB****XXXX GAL LAFAYETTE XXRENNES,0,0
1181,2021-06-14,galeries-lafayette,60,PAIEMENT PAR CARTE GL GRENOBLE XX/XX,0,0
1182,2021-06-14,galeries-lafayette,8.4,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
1183,2021-06-13,galeries-lafayette,10,CARTE XX/XX/XX GOURMET HAUSSMA X CB*XXXX,0,0
1183,2021-06-13,galeries-lafayette,13.11,CARTE XX/XX/XX GOURMET HAUSSMA X CB*XXXX,0,0
1184,2021-06-14,galeries-lafayette,89,PAIEMENT PAR CARTE : GL CLERMONT FRCLERMXXXXXX GL CLERMONT FRCLERMXXXXXX,0,0
1185,2021-06-14,galeries-lafayette,35,GL GRENOBLE GRENOXXXXXXX/,0,0
42,2021-06-14,galeries-lafayette,10,GALERIES LAFAYE Carte XXXXXXX LE XX/XX/XX REF CB.XXXXXXXXX,0,0
1186,2021-06-12,galeries-lafayette,35,ACHAT CB GL BORDEAUX XX.XX.XX EUR XXXX CARTE NO XXX APPLE PAY,0,0
1187,2021-06-14,galeries-lafayette,40,Cb Gl Rosny Sous B Fact XXXXXX,0,0
1188,2021-06-14,galeries-lafayette,60.75,PAIEMENT CB XXXX STRASXXXXXXX/ GL STRASBOURG CARTE XXXXXXXX,0,0
1189,2021-06-11,galeries-lafayette,40,CARTE XX/XX/XX GL PRADO X CB*XXXX,0,0
1190,2021-06-10,galeries-lafayette,49,CARTE XX/XX/XX GL HAUSSMANN XXXXXXX,0,0
1190,2021-06-10,galeries-lafayette,290,CARTE XX/XX/XX GL HAUSSMANN XXXXXXX,1,0
358,2021-06-12,galeries-lafayette,10,CARTE XX/XX/XX GL CLERMONT X CB*XXXX,0,0
1191,2021-06-11,galeries-lafayette,24,CARTE XX/XX/XX GL HAUSSMANN X CB*XXXX,0,0
1191,2021-06-11,galeries-lafayette,105,CARTE XX/XX/XX GL HAUSSMANN X CB*XXXX,1,0
295,2021-06-11,galeries-lafayette,9,CARTE XXXXX XX/XX GLAFAYETTE.COM XXXXXXX COMMERCE ELECTRONIQUE XXXXXXXXXXXXXXXIOPD,0,0
1192,2021-06-16,galeries-lafayette,23.9,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXX CARTE NO XXX,0,0
1092,2021-06-16,galeries-lafayette,235,CB GLAFAYETTE.COM XX/XX/XX,0,0
1193,2021-06-12,galeries-lafayette,89,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
590,2021-06-14,galeries-lafayette,29.47,XXXXXX CB****XXXX GALERIES LAFAYELU PARIS XXXXEUR X EURO = XXXXXXX,0,0
1194,2021-06-12,galeries-lafayette,100,CRV GALERIES LAFAYET Vilnius,0,0
1195,2021-06-14,galeries-lafayette,18.98,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1196,2021-06-14,galeries-lafayette,9.27,GAL LAFAYETTE OC,0,0
1197,2021-06-14,galeries-lafayette,96,XXXXXX CB****XXXX GL HAUSSMANN XXPARISXXXXXXX/,1,0
1198,2021-06-14,galeries-lafayette,10.9,CARTE XXXXX XX/XX GALERIES LAFAYET XXXXXXXXXXXXXXXIOPD,0,0
1199,2021-09-01,galeries-lafayette,10,CB GL LIMOGES XX/XX/XX,0,0
1200,2021-09-01,galeries-lafayette,99,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,1,0
1201,2021-09-01,galeries-lafayette,195,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
1202,2021-09-02,galeries-lafayette,8.6,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
1203,2021-08-31,galeries-lafayette,15,Cb Gl Haussmann Fact XXXXXX,0,0
489,2021-09-02,galeries-lafayette,96.3,Paiement à Galeries Lafayette,0,0
1204,2021-08-02,galeries-lafayette,25.94,CARTE XXXXX XX/XX GLAFAYETTE.COM COMMERCE ELECTRONIQUE XXXXXXXXXXXXXXXIOPD,0,0
997,2021-08-31,galeries-lafayette,115,CARTE XX/XX/XX GLAFAYETTE.COM X CB*XXXX,0,0
266,2021-09-03,galeries-lafayette,20,Paiement XX/XX GL ANGERS cb di n XXXXXXXXXXXXXXXX,0,0
1205,2021-09-01,galeries-lafayette,73.5,GL NANTES XXNANTEXXXXXXX/,0,0
1206,2021-09-01,galeries-lafayette,13.4,Cb Glafayette.com Fact XXXXXX,0,0
1205,2021-09-01,galeries-lafayette,20,GL NANTES XXNANTEXXXXXXX/,0,0
1207,2021-09-02,galeries-lafayette,35,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
1207,2021-09-02,galeries-lafayette,74.9,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
1208,2021-09-01,galeries-lafayette,84.9,PAIEMENT PAR CARTE GALERIES LAFAYET LA ROCHE XX/XX,0,0
1209,2021-09-04,galeries-lafayette,155,ACHAT CB GL TOURS XX.XX.XX CARTE NUMERO XXX,0,0
1210,2021-09-02,galeries-lafayette,100,GL ANGERS,1,0
1211,2021-09-02,galeries-lafayette,233.8,GL MARSEILLE,0,0
1212,2021-08-31,galeries-lafayette,134.89,ACHAT CB GL TOULOUSE XX.XX.XX EUR XXXXX CARTE NO XXX APPLE PAY,1,0
1213,2021-09-02,galeries-lafayette,3.9,PAIEMENT PAR CARTE GL BRON XX/XX,0,0
1214,2021-09-01,galeries-lafayette,20,Cb Galeries Lafaye Fact XXXXXX,0,0
1215,2021-08-31,galeries-lafayette,42.5,GL BRON,0,0
1216,2021-08-06,galeries-lafayette,25.89,PAIEMENT PSC XXXX LA ROCHE SUR GALERIES LAFAYET CARTE XXXXXXXX,0,0
1217,2021-09-01,galeries-lafayette,129,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
1218,2021-08-31,galeries-lafayette,125,PAIEMENT CB XXXX TOULOXXXXXXX/ GL TOULOUSE CARTE XXXXXXXX,1,0
1092,2021-09-04,galeries-lafayette,80.5,CB GL HAUSSMANN XX/XX/XX,0,0
1219,2021-09-01,galeries-lafayette,75,PAIEMENT PAR CARTE GALERIES LAFAYET CAEN XX/XX,0,0
1092,2021-09-04,galeries-lafayette,540,CB GL HAUSSMANN XX/XX/XX,0,0
1220,2021-09-02,galeries-lafayette,18,Paiement à Galeries Lafayette,0,0
1221,2021-09-02,galeries-lafayette,74.98,PAIEMENT PAR CARTE GL STRASBOURG XX/XX,0,0
1222,2021-08-27,galeries-lafayette,250,GLAFAYETTE.COM PARIS,1,0
1223,2021-08-31,galeries-lafayette,240,PAIEMENT PAR CARTE GL ROSNY SOUS BO XX/XX,0,0
1224,2021-06-03,galeries-lafayette,25,CARTE XX/XX GAL LAFAYETTE X RENNES,0,0
1225,2021-08-31,galeries-lafayette,6.8,Cb Gl Avignon Fact XXXXXX,0,0
1226,2021-09-01,galeries-lafayette,73.9,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
1227,2021-09-03,galeries-lafayette,328,Cb Gl Nice Massena Fact XXXXXX,0,0
145,2021-09-01,galeries-lafayette,27.77,GAL LAFAYETTE,0,0
1228,2021-09-01,galeries-lafayette,61.5,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
1229,2021-09-01,galeries-lafayette,26.1,Cb Gourmet Haussma Fact XXXXXX,0,0
1229,2021-09-01,galeries-lafayette,26.5,Cb Gourmet Haussma Fact XXXXXX,0,0
1230,2021-09-01,galeries-lafayette,111.2,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
1231,2021-09-01,galeries-lafayette,95,PAIEMENT PAR CARTE GL DIJON XX/XX,0,0
1232,2021-09-02,galeries-lafayette,20.54,ACHAT CB GAL LAFAYETTE XX.XX.XX CARTE NUMERO XXX,0,0
1233,2021-09-01,galeries-lafayette,74.5,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
1233,2021-08-31,galeries-lafayette,149,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
106,2021-09-02,galeries-lafayette,44,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
1234,2021-09-01,galeries-lafayette,29.9,Cb Gl Le Mans Fact XXXXXX,0,0
1235,2021-09-02,galeries-lafayette,9.57,CB GAL LAFAYETTE XXXXXXX XX/XX FR RENNES CB N° XXXX XXXX XXXX XXXX,0,0
1236,2021-08-29,galeries-lafayette,480.04,PAIEMENT PAR CARTE GLAFAYETTE.COM XXXXX PARIS XX/XX,1,0
1237,2021-08-21,galeries-lafayette,23,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
1238,2021-09-02,galeries-lafayette,91,Cb Gl Saint Lauren Fact XXXXXX,0,0
1237,2021-08-21,galeries-lafayette,12,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
1239,2021-09-02,galeries-lafayette,100,PAIEMENT CB XXXX LA ROCHELLE GALERIES LAFAYET CARTE XXXXXXXX,0,0
1237,2021-08-21,galeries-lafayette,23,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
714,2021-09-01,galeries-lafayette,37.33,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA CARTE XXXXXXXXXXXXXXXX FRA XXXXEUR,0,0
1237,2021-08-21,galeries-lafayette,12,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
1240,2021-09-01,galeries-lafayette,108,XXXXXX CB****XXXX GAL LAFAYETTE XXPERPIGNAN,1,0
1241,2021-09-01,galeries-lafayette,40,GALERIES LAFAYE,0,0
1242,2021-09-03,galeries-lafayette,51.95,GL NANTES,0,0
1243,2021-09-01,galeries-lafayette,79.99,PAIEMENT PAR CARTE GL ANGERS XX/XX,0,0
1244,2021-09-02,galeries-lafayette,65,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1245,2021-09-02,galeries-lafayette,25,CARTE XX/XX/XX XX GALERIES LAFAYET,0,0
1246,2021-09-02,galeries-lafayette,47.5,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
1247,2021-08-27,galeries-lafayette,170,CB GL LYON XX/XX LYON XXXXXXX/ XX CB N° XXXX XXXX XXXX XXXX,0,0
1248,2021-09-02,galeries-lafayette,295,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
1249,2021-08-31,galeries-lafayette,14.99,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
1250,2021-09-01,galeries-lafayette,65,Cb Gl Orleans Fact XXXXXX,0,0
1251,2021-09-01,galeries-lafayette,2,PAIEMENT PAR CARTE GALERIES LAFAYET DAX XX/XX,0,0
1252,2021-09-01,galeries-lafayette,62.06,CARTE XX/XX/XX GLAFAYETTE.COM X CB*XXXX,0,0
1253,2021-09-01,galeries-lafayette,139,PAIEMENT PAR CARTE GL BIARRITZ XX/XX,1,0
1254,2021-09-02,galeries-lafayette,21.16,Cb Gl Grenoble Fact XXXXXX,0,0
1255,2021-09-01,galeries-lafayette,480,PAIEMENT PAR CARTE GL LYON XX/XX,1,0
1256,2021-09-01,galeries-lafayette,3.5,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
1257,2021-09-02,galeries-lafayette,79.99,Cb Galeries Lafaye Fact XXXXXX,0,0
413,2021-08-31,galeries-lafayette,12.9,CARTE XX/XX/XX GL BORDEAUX XXXXXXX,0,0
1258,2021-09-02,galeries-lafayette,269.7,Cb Galeries Lafaye Fact XXXXXX,0,0
1259,2021-09-01,galeries-lafayette,40.9,XXXXXX CB****XXXX GALERIES LAFAYEFR CHAMBERY XXXXEUR X EURO = XXXXXXX,0,0
1260,2021-09-03,galeries-lafayette,10,CB GL TOULOUSE XX/XX/XX,0,0
1260,2021-09-03,galeries-lafayette,77,CB GL TOULOUSE XX/XX/XX,0,0
1261,2021-08-16,galeries-lafayette,85,CARTE XXXXXXX CB GL BORDEAUX XX/XX/XX CBLMLE WISSAL JACONO,0,0
1262,2021-09-02,galeries-lafayette,250,Cb Gl Strasbourg Fact XXXXXX,0,0
1261,2021-07-05,galeries-lafayette,90,CARTE XXXXXXX CB GL BORDEAUX XX/XX/XX CBLMLE WISSAL JACONO,0,0
242,2021-08-31,galeries-lafayette,27,Cb Gourmet Haussma Fact XXXXXX,0,0
1263,2021-09-02,galeries-lafayette,12,Cb Gl Strasbourg Fact XXXXXX,0,0
1264,2021-08-31,galeries-lafayette,187.16,Cb Gl Angers Fact XXXXXX,0,0
1265,2021-09-02,galeries-lafayette,12.49,GL LYON,0,0
1266,2021-09-01,galeries-lafayette,12.5,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1267,2021-08-14,galeries-lafayette,100,ACHAT CB GL NANTES XX.XX.XX CARTE NUMERO XXX,1,1
1268,2021-08-31,galeries-lafayette,99.9,GL DIJON,1,0
1269,2021-09-01,galeries-lafayette,24.99,PAIEMENT PAR CARTE GALERIES LAFAYET CANNES XX/XX,0,0
1269,2021-09-01,galeries-lafayette,41.94,PAIEMENT PAR CARTE GALERIES LAFAYET CANNES XX/XX,0,0
1270,2021-09-02,galeries-lafayette,245,CARTE XX/XX GL AVIGNON,0,0
1271,2021-09-02,galeries-lafayette,58,Cb Galeries Lafaye Fact XXXXXX,0,0
1272,2021-09-01,galeries-lafayette,170,Cb Gl Nice Massena Fact XXXXXX,0,0
1273,2021-09-01,galeries-lafayette,29.99,PAIEMENT PAR CARTE GALERIES LAFAYET LIBOURNE XX/XX,0,0
1274,2021-09-01,galeries-lafayette,185,PAIEMENT PSC XXXX NANTES GL NANTES CARTE XXXXXXXX,0,0
17,2021-09-02,galeries-lafayette,89,GL TOULOUSE TOULOXXXXXXX/,1,0
1275,2021-09-02,galeries-lafayette,89.9,GALERIES LAFAYET,0,0
1276,2021-09-02,galeries-lafayette,39,ACHAT CB GL TOULOUSE XX.XX.XX CARTE NUMERO XXX,0,0
1277,2021-08-14,galeries-lafayette,102,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,1,1
1278,2021-09-02,galeries-lafayette,16,PAIEMENT PAR CARTE GL TOURS XX/XX,0,0
1279,2021-09-02,galeries-lafayette,60,XXXXXX CB****XXXX GALERIES LAFAYEXXLA ROCHELLE,0,0
1280,2021-09-02,galeries-lafayette,17.99,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
1281,2021-09-02,galeries-lafayette,119.99,Cb Galeries Lafaye Fact XXXXXX,1,0
433,2021-08-31,galeries-lafayette,110.38,PAIEMENT CB XXXX FR PARISXXXXX GLAFAYETTE.COM CARTE XXXXXXXX,0,0
1282,2021-09-03,galeries-lafayette,176,Paiement à Galeries Lafayette,0,0
1283,2021-09-02,galeries-lafayette,219,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
1284,2021-08-14,galeries-lafayette,86,CB GL BORDEAUX XX/XX/XX,1,1
1285,2021-09-02,galeries-lafayette,50,PAIEMENT PAR CARTE GALERIES LAFAYET CANNES XX/XX,0,0
1286,2021-08-30,galeries-lafayette,18.08,Cb Gal Lafayette Fact XXXXXX,0,0
80,2021-09-02,galeries-lafayette,14.21,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
1287,2021-08-28,galeries-lafayette,30,GL MARSEILLE,0,0
1288,2021-08-30,galeries-lafayette,50,PAIEMENT PAR CARTE GLAFAYETTE.COM XXXXX PARIS XX/XX,0,0
1289,2021-08-31,galeries-lafayette,320,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
1289,2021-08-31,galeries-lafayette,457,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
1290,2021-08-31,galeries-lafayette,10.3,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
242,2021-08-31,galeries-lafayette,164.5,Cb Gl Haussmann Fact XXXXXX,0,0
242,2021-08-31,galeries-lafayette,42,Cb Gl Haussmann Fact XXXXXX,0,0
1291,2021-08-31,galeries-lafayette,65,Cb Gl Marseille Fact XXXXXX,0,0
1292,2021-08-31,galeries-lafayette,110,Cb Gl Bordeaux Fact XXXXXX,0,0
1293,2021-08-31,galeries-lafayette,139.8,PAIEMENT PAR CARTE GL LE MANS XX/XX,0,0
1165,2021-08-31,galeries-lafayette,60,PAIEMENT PAR CARTE GAL LAFAYETTE PERPIGNAN XX/XX,0,0
1294,2021-08-31,galeries-lafayette,9.3,Cb Gl Marseille Fact XXXXXX,0,0
1295,2021-08-30,galeries-lafayette,59.5,CARTE XX/XX/XX GL PRADO X CB*XXXX,0,0
1296,2021-09-01,galeries-lafayette,28.5,FACTURE CARTE DU XXXXXX GOURMET HAUSSMA PARISX,0,0
1297,2021-09-02,galeries-lafayette,20,ACHAT CB GL ROSNY SOUS XX.XX.XX CARTE NUMERO XXX,0,0
1298,2021-09-01,galeries-lafayette,25,GL STRASBOURG XXSTRASXXXXXXX/,0,0
1299,2021-09-01,galeries-lafayette,25.69,PAIEMENT PAR CARTE GALERIES LAFAYET CHAMBERY XX/XX,0,0
1300,2021-08-30,galeries-lafayette,77.96,PAIEMENT PAR CARTE GL MARSEILLE XX/XX,0,0
140,2021-09-01,galeries-lafayette,105,PAIEMENT PAR CARTE GL DIJON XX/XX,0,0
1301,2021-08-31,galeries-lafayette,22.33,PAIEMENT PAR CARTE GALERIES LAFAYET PERPIGNAN XX/XX,0,0
662,2021-09-01,galeries-lafayette,144.7,GL SAINT LAURENT SAINTXXXXXXX/,0,0
1302,2021-06-18,galeries-lafayette,40,PAIEMENT PAR CARTE GALERIES LAFAYET LIBOURNE XX/XX,0,0
1303,2021-08-31,galeries-lafayette,59.02,PAIEMENT PAR CARTE INTERSPORT GL MARSEILLE XX/XX,0,0
1304,2021-08-25,galeries-lafayette,97.93,PAIEMENT PSC XXXX LORIENT GALERIES LAFAYET CARTE XXXXXXXX,0,0
1304,2021-06-07,galeries-lafayette,4.95,PAIEMENT PSC XXXX LORIENT GALERIES LAFAYET CARTE XXXXXXXX,0,0
1305,2021-07-07,galeries-lafayette,16,CB GL BORDEAUX FACT XXXXXX,0,0
1305,2021-07-01,galeries-lafayette,43.18,CB GLAFAYETTE.COM FACT XXXXXX,0,0
